meterNumber,meterType,meterModel,meterSerialNumber,meterOwner,capacity,volt,category,phase,meterDigit,region,vendorName,cartonID,meterSequence,defaultUnit,manufacturerName,accuracy,prepaidMeterType,destinationStore,storeAddress,storeManagerName,storeManagerContact,meterSeries
727862081,,VIOIFOWE36466,4.40E+15,Elvic,27130,415V,Non-MD,1-Phase,27088,,Elvic,GIFWOEFO3893519,12,30,TOES,27083,Smart meter,GGC,Maskat town,Rom,27162,25098 - 5
727862082,,VIOIFOWE36467,4.40E+15,Elvic,27131,415V,Non-MD,1-Phase,27089,,Elvic,GIFWOEFO3893519,12,30,TOES,27084,Smart meter,GGC,Maskat town,Rom,27163,25099 - 5
727862083,,VIOIFOWE36468,4.40E+15,Elvic,27132,415V,Non-MD,1-Phase,27090,,Elvic,GIFWOEFO3893519,12,30,TOES,27085,Smart meter,GGC,Maskat town,Rom,27164,25100 - 5
727862084,,VIOIFOWE36469,4.40E+15,Elvic,27133,415V,Non-MD,1-Phase,27091,,Elvic,GIFWOEFO3893519,12,30,TOES,27086,Smart meter,GGC,Maskat town,Rom,27165,25101 - 5
727862085,,VIOIFOWE36470,4.40E+15,Elvic,27134,415V,Non-MD,1-Phase,27092,,Elvic,GIFWOEFO3893519,12,30,TOES,27087,Smart meter,GGC,Maskat town,Rom,27166,25102 - 5
727862086,,VIOIFOWE36471,4.40E+15,Elvic,27135,415V,Non-MD,1-Phase,27093,,Elvic,GIFWOEFO3893519,12,30,TOES,27088,Smart meter,GGC,Maskat town,Rom,27167,25103 - 5
727862087,,VIOIFOWE36472,4.40E+15,Elvic,27136,415V,Non-MD,1-Phase,27094,,Elvic,GIFWOEFO3893519,12,30,TOES,27089,Smart meter,GGC,Maskat town,Rom,27168,25104 - 5
727862088,,VIOIFOWE36473,4.40E+15,Elvic,27137,415V,Non-MD,1-Phase,27095,,Elvic,GIFWOEFO3893519,12,30,TOES,27090,Smart meter,GGC,Maskat town,Rom,27169,25105 - 5
727862089,,VIOIFOWE36474,4.40E+15,Elvic,27138,415V,Non-MD,1-Phase,27096,,Elvic,GIFWOEFO3893519,12,30,TOES,27091,Smart meter,GGC,Maskat town,Rom,27170,25106 - 5
727862090,,VIOIFOWE36475,4.40E+15,Elvic,27139,415V,Non-MD,1-Phase,27097,,Elvic,GIFWOEFO3893519,12,30,TOES,27092,Smart meter,GGC,Maskat town,Rom,27171,25107 - 5
727862091,,VIOIFOWE36476,4.40E+15,Elvic,27140,415V,Non-MD,1-Phase,27098,,Elvic,GIFWOEFO3893519,12,30,TOES,27093,Smart meter,GGC,Maskat town,Rom,27172,25108 - 5
727862092,,VIOIFOWE36477,4.40E+15,Elvic,27141,415V,Non-MD,1-Phase,27099,,Elvic,GIFWOEFO3893519,12,30,TOES,27094,Smart meter,GGC,Maskat town,Rom,27173,25109 - 5
727862093,,VIOIFOWE36478,4.40E+15,Elvic,27142,415V,Non-MD,1-Phase,27100,,Elvic,GIFWOEFO3893519,12,30,TOES,27095,Smart meter,GGC,Maskat town,Rom,27174,25110 - 5
727862094,,VIOIFOWE36479,4.40E+15,Elvic,27143,415V,Non-MD,1-Phase,27101,,Elvic,GIFWOEFO3893519,12,30,TOES,27096,Smart meter,GGC,Maskat town,Rom,27175,25111 - 5
727862095,,VIOIFOWE36480,4.40E+15,Elvic,27144,415V,Non-MD,1-Phase,27102,,Elvic,GIFWOEFO3893519,12,30,TOES,27097,Smart meter,GGC,Maskat town,Rom,27176,25112 - 5
727862096,,VIOIFOWE36481,4.40E+15,Elvic,27145,415V,Non-MD,1-Phase,27103,,Elvic,GIFWOEFO3893519,12,30,TOES,27098,Smart meter,GGC,Maskat town,Rom,27177,25113 - 5
727862097,,VIOIFOWE36482,4.40E+15,Elvic,27146,415V,Non-MD,1-Phase,27104,,Elvic,GIFWOEFO3893519,12,30,TOES,27099,Smart meter,GGC,Maskat town,Rom,27178,25114 - 5
727862098,,VIOIFOWE36483,4.40E+15,Elvic,27147,415V,Non-MD,1-Phase,27105,,Elvic,GIFWOEFO3893519,12,30,TOES,27100,Smart meter,GGC,Maskat town,Rom,27179,25115 - 5
727862099,,VIOIFOWE36484,4.40E+15,Elvic,27148,415V,Non-MD,1-Phase,27106,,Elvic,GIFWOEFO3893519,12,30,TOES,27101,Smart meter,GGC,Maskat town,Rom,27180,25116 - 5
727862100,,VIOIFOWE36485,4.40E+15,Elvic,27149,415V,Non-MD,1-Phase,27107,,Elvic,GIFWOEFO3893519,12,30,TOES,27102,Smart meter,GGC,Maskat town,Rom,27181,25117 - 5
727862101,,VIOIFOWE36486,4.40E+15,Elvic,27150,415V,Non-MD,1-Phase,27108,,Elvic,GIFWOEFO3893519,12,30,TOES,27103,Smart meter,GGC,Maskat town,Rom,27182,25118 - 5
727862102,,VIOIFOWE36487,4.40E+15,Elvic,27151,415V,Non-MD,1-Phase,27109,,Elvic,GIFWOEFO3893519,12,30,TOES,27104,Smart meter,GGC,Maskat town,Rom,27183,25119 - 5
727862103,,VIOIFOWE36488,4.40E+15,Elvic,27152,415V,Non-MD,1-Phase,27110,,Elvic,GIFWOEFO3893519,12,30,TOES,27105,Smart meter,GGC,Maskat town,Rom,27184,25120 - 5
727862104,,VIOIFOWE36489,4.40E+15,Elvic,27153,415V,Non-MD,1-Phase,27111,,Elvic,GIFWOEFO3893519,12,30,TOES,27106,Smart meter,GGC,Maskat town,Rom,27185,25121 - 5
727862105,,VIOIFOWE36490,4.40E+15,Elvic,27154,415V,Non-MD,1-Phase,27112,,Elvic,GIFWOEFO3893519,12,30,TOES,27107,Smart meter,GGC,Maskat town,Rom,27186,25122 - 5
727862106,,VIOIFOWE36491,4.40E+15,Elvic,27155,415V,Non-MD,1-Phase,27113,,Elvic,GIFWOEFO3893519,12,30,TOES,27108,Smart meter,GGC,Maskat town,Rom,27187,25123 - 5
727862107,,VIOIFOWE36492,4.40E+15,Elvic,27156,415V,Non-MD,1-Phase,27114,,Elvic,GIFWOEFO3893519,12,30,TOES,27109,Smart meter,GGC,Maskat town,Rom,27188,25124 - 5
727862108,,VIOIFOWE36493,4.40E+15,Elvic,27157,415V,Non-MD,1-Phase,27115,,Elvic,GIFWOEFO3893519,12,30,TOES,27110,Smart meter,GGC,Maskat town,Rom,27189,25125 - 5
727862109,,VIOIFOWE36494,4.40E+15,Elvic,27158,415V,Non-MD,1-Phase,27116,,Elvic,GIFWOEFO3893519,12,30,TOES,27111,Smart meter,GGC,Maskat town,Rom,27190,25126 - 5
727862110,,VIOIFOWE36495,4.40E+15,Elvic,27159,415V,Non-MD,1-Phase,27117,,Elvic,GIFWOEFO3893519,12,30,TOES,27112,Smart meter,GGC,Maskat town,Rom,27191,25127 - 5
727862111,,VIOIFOWE36496,4.40E+15,Elvic,27160,415V,Non-MD,1-Phase,27118,,Elvic,GIFWOEFO3893519,12,30,TOES,27113,Smart meter,GGC,Maskat town,Rom,27192,25128 - 5
727862112,,VIOIFOWE36497,4.40E+15,Elvic,27161,415V,Non-MD,1-Phase,27119,,Elvic,GIFWOEFO3893519,12,30,TOES,27114,Smart meter,GGC,Maskat town,Rom,27193,25129 - 5
727862113,,VIOIFOWE36498,4.40E+15,Elvic,27162,415V,Non-MD,1-Phase,27120,,Elvic,GIFWOEFO3893519,12,30,TOES,27115,Smart meter,GGC,Maskat town,Rom,27194,25130 - 5
727862114,,VIOIFOWE36499,4.40E+15,Elvic,27163,415V,Non-MD,1-Phase,27121,,Elvic,GIFWOEFO3893519,12,30,TOES,27116,Smart meter,GGC,Maskat town,Rom,27195,25131 - 5
727862115,,VIOIFOWE36500,4.40E+15,Elvic,27164,415V,Non-MD,1-Phase,27122,,Elvic,GIFWOEFO3893519,12,30,TOES,27117,Smart meter,GGC,Maskat town,Rom,27196,25132 - 5
727862116,,VIOIFOWE36501,4.40E+15,Elvic,27165,415V,Non-MD,1-Phase,27123,,Elvic,GIFWOEFO3893519,12,30,TOES,27118,Smart meter,GGC,Maskat town,Rom,27197,25133 - 5
727862117,,VIOIFOWE36502,4.40E+15,Elvic,27166,415V,Non-MD,1-Phase,27124,,Elvic,GIFWOEFO3893519,12,30,TOES,27119,Smart meter,GGC,Maskat town,Rom,27198,25134 - 5
727862118,,VIOIFOWE36503,4.40E+15,Elvic,27167,415V,Non-MD,1-Phase,27125,,Elvic,GIFWOEFO3893519,12,30,TOES,27120,Smart meter,GGC,Maskat town,Rom,27199,25135 - 5
727862119,,VIOIFOWE36504,4.40E+15,Elvic,27168,415V,Non-MD,1-Phase,27126,,Elvic,GIFWOEFO3893519,12,30,TOES,27121,Smart meter,GGC,Maskat town,Rom,27200,25136 - 5
727862120,,VIOIFOWE36505,4.40E+15,Elvic,27169,415V,Non-MD,1-Phase,27127,,Elvic,GIFWOEFO3893519,12,30,TOES,27122,Smart meter,GGC,Maskat town,Rom,27201,25137 - 5
727862121,,VIOIFOWE36506,4.40E+15,Elvic,27170,415V,Non-MD,1-Phase,27128,,Elvic,GIFWOEFO3893519,12,30,TOES,27123,Smart meter,GGC,Maskat town,Rom,27202,25138 - 5
727862122,,VIOIFOWE36507,4.40E+15,Elvic,27171,415V,Non-MD,1-Phase,27129,,Elvic,GIFWOEFO3893519,12,30,TOES,27124,Smart meter,GGC,Maskat town,Rom,27203,25139 - 5
727862123,,VIOIFOWE36508,4.40E+15,Elvic,27172,415V,Non-MD,1-Phase,27130,,Elvic,GIFWOEFO3893519,12,30,TOES,27125,Smart meter,GGC,Maskat town,Rom,27204,25140 - 5
727862124,,VIOIFOWE36509,4.40E+15,Elvic,27173,415V,Non-MD,1-Phase,27131,,Elvic,GIFWOEFO3893519,12,30,TOES,27126,Smart meter,GGC,Maskat town,Rom,27205,25141 - 5
727862125,,VIOIFOWE36510,4.40E+15,Elvic,27174,415V,Non-MD,1-Phase,27132,,Elvic,GIFWOEFO3893519,12,30,TOES,27127,Smart meter,GGC,Maskat town,Rom,27206,25142 - 5
727862126,,VIOIFOWE36511,4.40E+15,Elvic,27175,415V,Non-MD,1-Phase,27133,,Elvic,GIFWOEFO3893519,12,30,TOES,27128,Smart meter,GGC,Maskat town,Rom,27207,25143 - 5
727862127,,VIOIFOWE36512,4.40E+15,Elvic,27176,415V,Non-MD,1-Phase,27134,,Elvic,GIFWOEFO3893519,12,30,TOES,27129,Smart meter,GGC,Maskat town,Rom,27208,25144 - 5
727862128,,VIOIFOWE36513,4.40E+15,Elvic,27177,415V,Non-MD,1-Phase,27135,,Elvic,GIFWOEFO3893519,12,30,TOES,27130,Smart meter,GGC,Maskat town,Rom,27209,25145 - 5
727862129,,VIOIFOWE36514,4.40E+15,Elvic,27178,415V,Non-MD,1-Phase,27136,,Elvic,GIFWOEFO3893519,12,30,TOES,27131,Smart meter,GGC,Maskat town,Rom,27210,25146 - 5
727862130,,VIOIFOWE36515,4.40E+15,Elvic,27179,415V,Non-MD,1-Phase,27137,,Elvic,GIFWOEFO3893519,12,30,TOES,27132,Smart meter,GGC,Maskat town,Rom,27211,25147 - 5
727862131,,VIOIFOWE36516,4.40E+15,Elvic,27180,415V,Non-MD,1-Phase,27138,,Elvic,GIFWOEFO3893519,12,30,TOES,27133,Smart meter,GGC,Maskat town,Rom,27212,25148 - 5
727862132,,VIOIFOWE36517,4.40E+15,Elvic,27181,415V,Non-MD,1-Phase,27139,,Elvic,GIFWOEFO3893519,12,30,TOES,27134,Smart meter,GGC,Maskat town,Rom,27213,25149 - 5
727862133,,VIOIFOWE36518,4.40E+15,Elvic,27182,415V,Non-MD,1-Phase,27140,,Elvic,GIFWOEFO3893519,12,30,TOES,27135,Smart meter,GGC,Maskat town,Rom,27214,25150 - 5
727862134,,VIOIFOWE36519,4.40E+15,Elvic,27183,415V,Non-MD,1-Phase,27141,,Elvic,GIFWOEFO3893519,12,30,TOES,27136,Smart meter,GGC,Maskat town,Rom,27215,25151 - 5
727862135,,VIOIFOWE36520,4.40E+15,Elvic,27184,415V,Non-MD,1-Phase,27142,,Elvic,GIFWOEFO3893519,12,30,TOES,27137,Smart meter,GGC,Maskat town,Rom,27216,25152 - 5
727862136,,VIOIFOWE36521,4.40E+15,Elvic,27185,415V,Non-MD,1-Phase,27143,,Elvic,GIFWOEFO3893519,12,30,TOES,27138,Smart meter,GGC,Maskat town,Rom,27217,25153 - 5
727862137,,VIOIFOWE36522,4.40E+15,Elvic,27186,415V,Non-MD,1-Phase,27144,,Elvic,GIFWOEFO3893519,12,30,TOES,27139,Smart meter,GGC,Maskat town,Rom,27218,25154 - 5
727862138,,VIOIFOWE36523,4.40E+15,Elvic,27187,415V,Non-MD,1-Phase,27145,,Elvic,GIFWOEFO3893519,12,30,TOES,27140,Smart meter,GGC,Maskat town,Rom,27219,25155 - 5
727862139,,VIOIFOWE36524,4.40E+15,Elvic,27188,415V,Non-MD,1-Phase,27146,,Elvic,GIFWOEFO3893519,12,30,TOES,27141,Smart meter,GGC,Maskat town,Rom,27220,25156 - 5
727862140,,VIOIFOWE36525,4.40E+15,Elvic,27189,415V,Non-MD,1-Phase,27147,,Elvic,GIFWOEFO3893519,12,30,TOES,27142,Smart meter,GGC,Maskat town,Rom,27221,25157 - 5
727862141,,VIOIFOWE36526,4.40E+15,Elvic,27190,415V,Non-MD,1-Phase,27148,,Elvic,GIFWOEFO3893519,12,30,TOES,27143,Smart meter,GGC,Maskat town,Rom,27222,25158 - 5
727862142,,VIOIFOWE36527,4.40E+15,Elvic,27191,415V,Non-MD,1-Phase,27149,,Elvic,GIFWOEFO3893519,12,30,TOES,27144,Smart meter,GGC,Maskat town,Rom,27223,25159 - 5
727862143,,VIOIFOWE36528,4.40E+15,Elvic,27192,415V,Non-MD,1-Phase,27150,,Elvic,GIFWOEFO3893519,12,30,TOES,27145,Smart meter,GGC,Maskat town,Rom,27224,25160 - 5
727862144,,VIOIFOWE36529,4.40E+15,Elvic,27193,415V,Non-MD,1-Phase,27151,,Elvic,GIFWOEFO3893519,12,30,TOES,27146,Smart meter,GGC,Maskat town,Rom,27225,25161 - 5
727862145,,VIOIFOWE36530,4.40E+15,Elvic,27194,415V,Non-MD,1-Phase,27152,,Elvic,GIFWOEFO3893519,12,30,TOES,27147,Smart meter,GGC,Maskat town,Rom,27226,25162 - 5
727862146,,VIOIFOWE36531,4.40E+15,Elvic,27195,415V,Non-MD,1-Phase,27153,,Elvic,GIFWOEFO3893519,12,30,TOES,27148,Smart meter,GGC,Maskat town,Rom,27227,25163 - 5
727862147,,VIOIFOWE36532,4.40E+15,Elvic,27196,415V,Non-MD,1-Phase,27154,,Elvic,GIFWOEFO3893519,12,30,TOES,27149,Smart meter,GGC,Maskat town,Rom,27228,25164 - 5
727862148,,VIOIFOWE36533,4.40E+15,Elvic,27197,415V,Non-MD,1-Phase,27155,,Elvic,GIFWOEFO3893519,12,30,TOES,27150,Smart meter,GGC,Maskat town,Rom,27229,25165 - 5
727862149,,VIOIFOWE36534,4.40E+15,Elvic,27198,415V,Non-MD,1-Phase,27156,,Elvic,GIFWOEFO3893519,12,30,TOES,27151,Smart meter,GGC,Maskat town,Rom,27230,25166 - 5
727862150,,VIOIFOWE36535,4.40E+15,Elvic,27199,415V,Non-MD,1-Phase,27157,,Elvic,GIFWOEFO3893519,12,30,TOES,27152,Smart meter,GGC,Maskat town,Rom,27231,25167 - 5
727862151,,VIOIFOWE36536,4.40E+15,Elvic,27200,415V,Non-MD,1-Phase,27158,,Elvic,GIFWOEFO3893519,12,30,TOES,27153,Smart meter,GGC,Maskat town,Rom,27232,25168 - 5
727862152,,VIOIFOWE36537,4.40E+15,Elvic,27201,415V,Non-MD,1-Phase,27159,,Elvic,GIFWOEFO3893519,12,30,TOES,27154,Smart meter,GGC,Maskat town,Rom,27233,25169 - 5
727862153,,VIOIFOWE36538,4.40E+15,Elvic,27202,415V,Non-MD,1-Phase,27160,,Elvic,GIFWOEFO3893519,12,30,TOES,27155,Smart meter,GGC,Maskat town,Rom,27234,25170 - 5
727862154,,VIOIFOWE36539,4.40E+15,Elvic,27203,415V,Non-MD,1-Phase,27161,,Elvic,GIFWOEFO3893519,12,30,TOES,27156,Smart meter,GGC,Maskat town,Rom,27235,25171 - 5
727862155,,VIOIFOWE36540,4.40E+15,Elvic,27204,415V,Non-MD,1-Phase,27162,,Elvic,GIFWOEFO3893519,12,30,TOES,27157,Smart meter,GGC,Maskat town,Rom,27236,25172 - 5
727862156,,VIOIFOWE36541,4.40E+15,Elvic,27205,415V,Non-MD,1-Phase,27163,,Elvic,GIFWOEFO3893519,12,30,TOES,27158,Smart meter,GGC,Maskat town,Rom,27237,25173 - 5
727862157,,VIOIFOWE36542,4.40E+15,Elvic,27206,415V,Non-MD,1-Phase,27164,,Elvic,GIFWOEFO3893519,12,30,TOES,27159,Smart meter,GGC,Maskat town,Rom,27238,25174 - 5
727862158,,VIOIFOWE36543,4.40E+15,Elvic,27207,415V,Non-MD,1-Phase,27165,,Elvic,GIFWOEFO3893519,12,30,TOES,27160,Smart meter,GGC,Maskat town,Rom,27239,25175 - 5
727862159,,VIOIFOWE36544,4.40E+15,Elvic,27208,415V,Non-MD,1-Phase,27166,,Elvic,GIFWOEFO3893519,12,30,TOES,27161,Smart meter,GGC,Maskat town,Rom,27240,25176 - 5
727862160,,VIOIFOWE36545,4.40E+15,Elvic,27209,415V,Non-MD,1-Phase,27167,,Elvic,GIFWOEFO3893519,12,30,TOES,27162,Smart meter,GGC,Maskat town,Rom,27241,25177 - 5
727862161,,VIOIFOWE36546,4.40E+15,Elvic,27210,415V,Non-MD,1-Phase,27168,,Elvic,GIFWOEFO3893519,12,30,TOES,27163,Smart meter,GGC,Maskat town,Rom,27242,25178 - 5
727862162,,VIOIFOWE36547,4.40E+15,Elvic,27211,415V,Non-MD,1-Phase,27169,,Elvic,GIFWOEFO3893519,12,30,TOES,27164,Smart meter,GGC,Maskat town,Rom,27243,25179 - 5
727862163,,VIOIFOWE36548,4.40E+15,Elvic,27212,415V,Non-MD,1-Phase,27170,,Elvic,GIFWOEFO3893519,12,30,TOES,27165,Smart meter,GGC,Maskat town,Rom,27244,25180 - 5
727862164,,VIOIFOWE36549,4.40E+15,Elvic,27213,415V,Non-MD,1-Phase,27171,,Elvic,GIFWOEFO3893519,12,30,TOES,27166,Smart meter,GGC,Maskat town,Rom,27245,25181 - 5
727862165,,VIOIFOWE36550,4.40E+15,Elvic,27214,415V,Non-MD,1-Phase,27172,,Elvic,GIFWOEFO3893519,12,30,TOES,27167,Smart meter,GGC,Maskat town,Rom,27246,25182 - 5
727862166,,VIOIFOWE36551,4.40E+15,Elvic,27215,415V,Non-MD,1-Phase,27173,,Elvic,GIFWOEFO3893519,12,30,TOES,27168,Smart meter,GGC,Maskat town,Rom,27247,25183 - 5
727862167,,VIOIFOWE36552,4.40E+15,Elvic,27216,415V,Non-MD,1-Phase,27174,,Elvic,GIFWOEFO3893519,12,30,TOES,27169,Smart meter,GGC,Maskat town,Rom,27248,25184 - 5
727862168,,VIOIFOWE36553,4.40E+15,Elvic,27217,415V,Non-MD,1-Phase,27175,,Elvic,GIFWOEFO3893519,12,30,TOES,27170,Smart meter,GGC,Maskat town,Rom,27249,25185 - 5
727862169,,VIOIFOWE36554,4.40E+15,Elvic,27218,415V,Non-MD,1-Phase,27176,,Elvic,GIFWOEFO3893519,12,30,TOES,27171,Smart meter,GGC,Maskat town,Rom,27250,25186 - 5
727862170,,VIOIFOWE36555,4.40E+15,Elvic,27219,415V,Non-MD,1-Phase,27177,,Elvic,GIFWOEFO3893519,12,30,TOES,27172,Smart meter,GGC,Maskat town,Rom,27251,25187 - 5
727862171,,VIOIFOWE36556,4.40E+15,Elvic,27220,415V,Non-MD,1-Phase,27178,,Elvic,GIFWOEFO3893519,12,30,TOES,27173,Smart meter,GGC,Maskat town,Rom,27252,25188 - 5
727862172,,VIOIFOWE36557,4.40E+15,Elvic,27221,415V,Non-MD,1-Phase,27179,,Elvic,GIFWOEFO3893519,12,30,TOES,27174,Smart meter,GGC,Maskat town,Rom,27253,25189 - 5
727862173,,VIOIFOWE36558,4.40E+15,Elvic,27222,415V,Non-MD,1-Phase,27180,,Elvic,GIFWOEFO3893519,12,30,TOES,27175,Smart meter,GGC,Maskat town,Rom,27254,25190 - 5
727862174,,VIOIFOWE36559,4.40E+15,Elvic,27223,415V,Non-MD,1-Phase,27181,,Elvic,GIFWOEFO3893519,12,30,TOES,27176,Smart meter,GGC,Maskat town,Rom,27255,25191 - 5
727862175,,VIOIFOWE36560,4.40E+15,Elvic,27224,415V,Non-MD,1-Phase,27182,,Elvic,GIFWOEFO3893519,12,30,TOES,27177,Smart meter,GGC,Maskat town,Rom,27256,25192 - 5
727862176,,VIOIFOWE36561,4.40E+15,Elvic,27225,415V,Non-MD,1-Phase,27183,,Elvic,GIFWOEFO3893519,12,30,TOES,27178,Smart meter,GGC,Maskat town,Rom,27257,25193 - 5
727862177,,VIOIFOWE36562,4.40E+15,Elvic,27226,415V,Non-MD,1-Phase,27184,,Elvic,GIFWOEFO3893519,12,30,TOES,27179,Smart meter,GGC,Maskat town,Rom,27258,25194 - 5
727862178,,VIOIFOWE36563,4.40E+15,Elvic,27227,415V,Non-MD,1-Phase,27185,,Elvic,GIFWOEFO3893519,12,30,TOES,27180,Smart meter,GGC,Maskat town,Rom,27259,25195 - 5
727862179,,VIOIFOWE36564,4.40E+15,Elvic,27228,415V,Non-MD,1-Phase,27186,,Elvic,GIFWOEFO3893519,12,30,TOES,27181,Smart meter,GGC,Maskat town,Rom,27260,25196 - 5
727862180,,VIOIFOWE36565,4.40E+15,Elvic,27229,415V,Non-MD,1-Phase,27187,,Elvic,GIFWOEFO3893519,12,30,TOES,27182,Smart meter,GGC,Maskat town,Rom,27261,25197 - 5
727862181,,VIOIFOWE36566,4.40E+15,Elvic,27230,415V,Non-MD,1-Phase,27188,,Elvic,GIFWOEFO3893519,12,30,TOES,27183,Smart meter,GGC,Maskat town,Rom,27262,25198 - 5
727862182,,VIOIFOWE36567,4.40E+15,Elvic,27231,415V,Non-MD,1-Phase,27189,,Elvic,GIFWOEFO3893519,12,30,TOES,27184,Smart meter,GGC,Maskat town,Rom,27263,25199 - 5
727862183,,VIOIFOWE36568,4.40E+15,Elvic,27232,415V,Non-MD,1-Phase,27190,,Elvic,GIFWOEFO3893519,12,30,TOES,27185,Smart meter,GGC,Maskat town,Rom,27264,25200 - 5
727862184,,VIOIFOWE36569,4.40E+15,Elvic,27233,415V,Non-MD,1-Phase,27191,,Elvic,GIFWOEFO3893519,12,30,TOES,27186,Smart meter,GGC,Maskat town,Rom,27265,25201 - 5
727862185,,VIOIFOWE36570,4.40E+15,Elvic,27234,415V,Non-MD,1-Phase,27192,,Elvic,GIFWOEFO3893519,12,30,TOES,27187,Smart meter,GGC,Maskat town,Rom,27266,25202 - 5
727862186,,VIOIFOWE36571,4.40E+15,Elvic,27235,415V,Non-MD,1-Phase,27193,,Elvic,GIFWOEFO3893519,12,30,TOES,27188,Smart meter,GGC,Maskat town,Rom,27267,25203 - 5
727862187,,VIOIFOWE36572,4.40E+15,Elvic,27236,415V,Non-MD,1-Phase,27194,,Elvic,GIFWOEFO3893519,12,30,TOES,27189,Smart meter,GGC,Maskat town,Rom,27268,25204 - 5
727862188,,VIOIFOWE36573,4.40E+15,Elvic,27237,415V,Non-MD,1-Phase,27195,,Elvic,GIFWOEFO3893519,12,30,TOES,27190,Smart meter,GGC,Maskat town,Rom,27269,25205 - 5
727862189,,VIOIFOWE36574,4.40E+15,Elvic,27238,415V,Non-MD,1-Phase,27196,,Elvic,GIFWOEFO3893519,12,30,TOES,27191,Smart meter,GGC,Maskat town,Rom,27270,25206 - 5
727862190,,VIOIFOWE36575,4.40E+15,Elvic,27239,415V,Non-MD,1-Phase,27197,,Elvic,GIFWOEFO3893519,12,30,TOES,27192,Smart meter,GGC,Maskat town,Rom,27271,25207 - 5
727862191,,VIOIFOWE36576,4.40E+15,Elvic,27240,415V,Non-MD,1-Phase,27198,,Elvic,GIFWOEFO3893519,12,30,TOES,27193,Smart meter,GGC,Maskat town,Rom,27272,25208 - 5
727862192,,VIOIFOWE36577,4.40E+15,Elvic,27241,415V,Non-MD,1-Phase,27199,,Elvic,GIFWOEFO3893519,12,30,TOES,27194,Smart meter,GGC,Maskat town,Rom,27273,25209 - 5
727862193,,VIOIFOWE36578,4.40E+15,Elvic,27242,415V,Non-MD,1-Phase,27200,,Elvic,GIFWOEFO3893519,12,30,TOES,27195,Smart meter,GGC,Maskat town,Rom,27274,25210 - 5
727862194,,VIOIFOWE36579,4.40E+15,Elvic,27243,415V,Non-MD,1-Phase,27201,,Elvic,GIFWOEFO3893519,12,30,TOES,27196,Smart meter,GGC,Maskat town,Rom,27275,25211 - 5
727862195,,VIOIFOWE36580,4.40E+15,Elvic,27244,415V,Non-MD,1-Phase,27202,,Elvic,GIFWOEFO3893519,12,30,TOES,27197,Smart meter,GGC,Maskat town,Rom,27276,25212 - 5
727862196,,VIOIFOWE36581,4.40E+15,Elvic,27245,415V,Non-MD,1-Phase,27203,,Elvic,GIFWOEFO3893519,12,30,TOES,27198,Smart meter,GGC,Maskat town,Rom,27277,25213 - 5
727862197,,VIOIFOWE36582,4.40E+15,Elvic,27246,415V,Non-MD,1-Phase,27204,,Elvic,GIFWOEFO3893519,12,30,TOES,27199,Smart meter,GGC,Maskat town,Rom,27278,25214 - 5
727862198,,VIOIFOWE36583,4.40E+15,Elvic,27247,415V,Non-MD,1-Phase,27205,,Elvic,GIFWOEFO3893519,12,30,TOES,27200,Smart meter,GGC,Maskat town,Rom,27279,25215 - 5
727862199,,VIOIFOWE36584,4.40E+15,Elvic,27248,415V,Non-MD,1-Phase,27206,,Elvic,GIFWOEFO3893519,12,30,TOES,27201,Smart meter,GGC,Maskat town,Rom,27280,25216 - 5
727862200,,VIOIFOWE36585,4.40E+15,Elvic,27249,415V,Non-MD,1-Phase,27207,,Elvic,GIFWOEFO3893519,12,30,TOES,27202,Smart meter,GGC,Maskat town,Rom,27281,25217 - 5
727862201,,VIOIFOWE36586,4.40E+15,Elvic,27250,415V,Non-MD,1-Phase,27208,,Elvic,GIFWOEFO3893519,12,30,TOES,27203,Smart meter,GGC,Maskat town,Rom,27282,25218 - 5
727862202,,VIOIFOWE36587,4.40E+15,Elvic,27251,415V,Non-MD,1-Phase,27209,,Elvic,GIFWOEFO3893519,12,30,TOES,27204,Smart meter,GGC,Maskat town,Rom,27283,25219 - 5
727862203,,VIOIFOWE36588,4.40E+15,Elvic,27252,415V,Non-MD,1-Phase,27210,,Elvic,GIFWOEFO3893519,12,30,TOES,27205,Smart meter,GGC,Maskat town,Rom,27284,25220 - 5
727862204,,VIOIFOWE36589,4.40E+15,Elvic,27253,415V,Non-MD,1-Phase,27211,,Elvic,GIFWOEFO3893519,12,30,TOES,27206,Smart meter,GGC,Maskat town,Rom,27285,25221 - 5
727862205,,VIOIFOWE36590,4.40E+15,Elvic,27254,415V,Non-MD,1-Phase,27212,,Elvic,GIFWOEFO3893519,12,30,TOES,27207,Smart meter,GGC,Maskat town,Rom,27286,25222 - 5
727862206,,VIOIFOWE36591,4.40E+15,Elvic,27255,415V,Non-MD,1-Phase,27213,,Elvic,GIFWOEFO3893519,12,30,TOES,27208,Smart meter,GGC,Maskat town,Rom,27287,25223 - 5
727862207,,VIOIFOWE36592,4.40E+15,Elvic,27256,415V,Non-MD,1-Phase,27214,,Elvic,GIFWOEFO3893519,12,30,TOES,27209,Smart meter,GGC,Maskat town,Rom,27288,25224 - 5
727862208,,VIOIFOWE36593,4.40E+15,Elvic,27257,415V,Non-MD,1-Phase,27215,,Elvic,GIFWOEFO3893519,12,30,TOES,27210,Smart meter,GGC,Maskat town,Rom,27289,25225 - 5
